bridge_row_id,batch_id,pilot_selected,folder,file,title,axis,thesis,concepts,bridge_claim_status,required_next_evidence,claim_use_allowed,corpus_item_id,path_norm,ext,size_bytes,dedupe_key,duplicate_group_size,filename_match_count,duplicate_risk,corpus_class_preliminary,current_evidence_grade,current_verification_status,access_status,sample_status,verdict_status,review_status,ledger_block_id
BRIDGE-0142,backlog,False,International Relations Theory,The_Nuclear_taboo.pdf,The Nuclear Taboo: The United States and the Non-Use of Nuclear Weapons Since 1945,mixed,"A widespread moral and political inhibition on nuclear weapons use, rather than deterrence alone, has prevented their deployment since 1945 and continues to constrain leaders from resorting to them.",nuclear taboo; deterrence theory; moral norms in international politics; nuclear restraint; strategic decision-making under constraint,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_1c5c7f807dfd,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/The_Nuclear_taboo.pdf,.pdf,2827951,the_nuclear_taboo.pdf|2827951,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0143,backlog,False,International Relations Theory,The_Political_Discourse_of_Anarchy.pdf,The Political Discourse of Anarchy: A Disciplinary History of International Relations,theory,"Academic international relations developed not through a linear progression of great debates between idealism and realism, but rather through a more complex disciplinary history shaped by political discourse about state sovereignty, anarchy, and the field's intellectual foundations.",disciplinary history of IR; state sovereignty and anarchy; idealism-realism debate; international law and organization; critical theory and historiography,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_bb58fdbd4450,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/The_Political_Discourse_of_Anarchy.pdf,.pdf,6547770,the_political_discourse_of_anarchy.pdf|6547770,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0144,backlog,False,International Relations Theory,The_Power_of_Place.pdf,"The Power of Place: Geography, Destiny, and Globalization's Rough Landscape",theory,Geographic location and regional characteristics continue to shape human destiny and constrain opportunity despite globalization's integrating forces.,globalization and place; human geography; regional disparity; cultural geography; geopolitical constraint,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_a2f46ba5308d,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/The_Power_of_Place.pdf,.pdf,14018602,the_power_of_place.pdf|14018602,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0145,backlog,False,International Relations Theory,The_new_public_diplomacy.pdf,The New Public Diplomacy: Soft Power in International Relations,theory,Public diplomacy represents a shift in international relations practice toward the use of soft power and cultural influence as diplomatic tools alongside traditional statecraft.,soft power; public diplomacy; diplomatic innovation; international influence; cultural diplomacy,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_f22f848ee9b3,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/The_new_public_diplomacy.pdf,.pdf,904555,the_new_public_diplomacy.pdf|904555,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0146,backlog,False,International Relations Theory,The_war_over_perpetual_peace.pdf,The War Over Perpetual Peace: An Exploration into the History of a Foundational International Relations Text,theory,"An analysis of how Kant's Perpetual Peace has been interpreted and contested within international relations thought, examining competing scholarly readings of its arguments on sovereignty and peace.",Kantian perpetual peace; state sovereignty; international relations theory; peace proposals; textual interpretation,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_0b11b9a4dbad,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/The_war_over_perpetual_peace.pdf,.pdf,887390,the_war_over_perpetual_peace.pdf|887390,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0147,backlog,False,International Relations Theory,Theories of international relations 3rd ed.pdf,Theories of International Relations,theory,"A comprehensive examination of major theoretical frameworks used to analyze and explain international relations, including realism, liberalism, the English School, Marxism, and critical theory.",realism; liberalism; international society; Marxism; critical theory; structural analysis; international order,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_cb1361acd61c,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/Theories of international relations 3rd ed.pdf,.pdf,1125473,theories of international relations 3rd ed.pdf|1125473,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0148,backlog,False,International Relations Theory,Theorizing_Borders_Through_Analyses_of_Power_Rel.pdf,Theorizing Borders Through Analyses of Power Relationships,mixed,"Border integration processes across political, spatial, environmental, and linguistic domains are unified by the centrality of power relationships and local power dynamics.",border integration; power relationships; local governance; spatial planning; environmental management; language policies,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_ff812bc19923,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/Theorizing_Borders_Through_Analyses_of_Power_Rel.pdf,.pdf,7779370,theorizing_borders_through_analyses_of_power_rel.pdf|7779370,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0149,backlog,False,International Relations Theory,Theory and Metatheory in International Relations Concepts and Contending Accounts.pdf,Theory and Metatheory in International Relations: Concepts and Contending Accounts,theory,"Understanding foreign policy problems requires knowledge of international relations theories and the philosophical criteria for selecting among competing theoretical approaches, particularly between rationalist and reflectivist paradigms.",IR theory evaluation; Scientific criteria for theory choice; Rationalism versus constructivism; Policy decision-making; Metatheoretical foundations,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_ae075b73a387,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/Theory and Metatheory in International Relations Concepts and Contending Accounts.pdf,.pdf,1175373,theory and metatheory in international relations concepts and contending accounts.pdf|1175373,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0150,backlog,False,International Relations Theory,Theory and metatheory in international relations.pdf,Theory and Metatheory in International Relations: Concepts and Contending Accounts,method,"Understanding foreign policy decisions requires grasping both international relations theories and the philosophical criteria for choosing among competing theoretical frameworks, particularly the debate between rationalist and reflectivist approaches.",scientific rationalism in IR; constructivism and poststructuralism; metatheory and theory selection; policy-theory linkage; reflectivist versus positivist methodology,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_f51d2c2f53b9,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/Theory and metatheory in international relations.pdf,.pdf,1175373,theory and metatheory in international relations.pdf|1175373,2,1,yes,Core,metadata_only,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0151,backlog,False,International Relations Theory,Theory of world security.pdf,Theory of World Security,theory,Security in world politics must be reconceived beyond conservative frameworks as an instrumental value enabling human flourishing and cosmopolitan reconstruction amid converging global crises.,Critical security studies; Emancipation and human invention; Cosmopolitan theory; Critical social theory; Historical crisis and global reconstruction,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_428fcd5388cd,SOURCE_ARCHIVE/GHANA_B/BOOKS5/Theory of world security.pdf,.pdf,3130643,theory of world security.pdf|3130643,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0152,backlog,False,International Relations Theory,Theory_of_International_Politics_by_Kenneth_N_Waltz_1979.pdf,Theory of International Politics,theory,International politics can be explained through systemic structural analysis rather than reductionist approaches that focus on individual or national-level causes.,reductionist vs. systemic theories; anarchic international order; balance of power; structural analysis; levels of analysis,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_9b62c65b85eb,SOURCE_ARCHIVE/Winstore/BASE_ONE/International Relations Theory/Theory_of_International_Politics_by_Kenneth_N_Waltz_1979.pdf,.pdf,13577143,theory_of_international_politics_by_kenneth_n_waltz_1979.pdf|13577143,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
